query_id,iteration,icd11_codes,prevalence,etiqueta,ddx_parsed,match_details
,1,"[""KA62.0"", ""KA62.8"", ""1D82.Z"", ""1F00.Z"", ""KA64.0""]","[""N/A"", ""Desconocido"", ""N/A"", ""N/A"", ""Desconocido""]","[""common"", ""unknown"", ""common"", ""common"", ""unknown""]",Síndrome congénito por Zika | Síndrome congénito de rubella | Infección por citomegalovirus | Herpes simplex congénito | Toxoplasmosis congénita,"Síndrome congénito por Zika → KA62.0 [who_api, 0.0%] → KA62.0 ;; Síndrome congénito de rubella → Síndrome de rubéola congénita [fuzzy_validated, 89.7%] → KA62.8 ;; Infección por citomegalovirus → 1D82.Z [who_api, 0.0%] → 1D82.Z ;; Herpes simplex congénito → 1F00.Z [who_api, 0.0%] → 1F00.Z ;; Toxoplasmosis congénita → Toxoplasmosis congénita [exact, 100.0%] → KA64.0"
,1,"[""4A44.92"", ""4A44.A0"", ""4A40.0"", ""4A44.BZ"", ""4A44.Y""]","[""Desconocido"", ""1-9 / 100 000"", ""1-5 / 10 000"", ""N/A"", ""Desconocido""]","[""unknown"", ""very_rare"", ""unknown"", ""common"", ""unknown""]",Vasculitis IgA | Poliangeítis microscópica | Lupus eritematoso sistémico | Vasculitis leucocitoclástica | Vasculitis infecciosa,"Vasculitis IgA → Vasculitis por inmunoglobulina A [exact, 100.0%] → 4A44.92 ;; Poliangeítis microscópica → Poliangeitis microscópica [exact, 100.0%] → 4A44.A0 ;; Lupus eritematoso sistémico → Lupus eritematoso sistémico [exact, 100.0%] → 4A40.0 ;; Vasculitis leucocitoclástica → 4A44.BZ [who_api, 0.0%] → 4A44.BZ ;; Vasculitis infecciosa → Vasculitis postinfecciosa [fuzzy_validated, 91.3%] → 4A44.Y"
,1,"[""1F04"", ""NR-DERM-011"", ""1F02"", ""EA12"", ""EA00""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""unclassified"", ""common"", ""common"", ""common""]",Eritema infeccioso | Pityriasis rosea | Rubéola | Síndrome de Gianotti‑Crosti | Enantema viral de contacto,"Eritema infeccioso → 1F04 [who_api, 0.0%] → 1F04 ;; Pityriasis rosea → NR-DERM-011 [nr, 0.0%] → NR-DERM-011 ;; Rubéola → 1F02 [who_api, 0.0%] → 1F02 ;; Síndrome de Gianotti‑Crosti → EA12 [who_api, 0.0%] → EA12 ;; Enantema viral de contacto → EA00 [who_api, 0.0%] → EA00"
,1,"[""1F54.2"", ""1F2J.3"", ""1B12.8"", ""1A91"", ""EK5Y""]","[""1-9 / 1 000 000"", ""Desconocido"", ""N/A"", ""N/A"", ""N/A""]","[""ultra_rare"", ""unknown"", ""unclassified"", ""common"", ""common""]",Leishmaniasis cutánea | Sporotricosis | Tuberculosis cutánea | Granuloma inguinal | Dermatitis de contacto,"Leishmaniasis cutánea → Leishmaniasis [semantic, 0.0%] → 1F54.2 ;; Sporotricosis → Esporotricosis [fuzzy_validated, 96.3%] → 1F2J.3 ;; Tuberculosis cutánea → Tuberculosis cutánea primaria [semantic, 0.0%] → 1B12.8 ;; Granuloma inguinal → 1A91 [who_api, 0.0%] → 1A91 ;; Dermatitis de contacto → EK5Y [who_api, 0.0%] → EK5Y"
,1,"[""1C31.Z"", ""1C3Y"", ""1F52"", ""1B91"", ""1G40""]","[""N/A"", ""<1 / 1 000 000"", ""<1 / 1 000 000"", ""1-9 / 1 000 000"", ""N/A""]","[""common"", ""ultra_rare"", ""ultra_rare"", ""ultra_rare"", ""common""]",Fiebre maculosa | Ehrlichiosis | Babesiosis | Leptospirosis | Sepsis bacteriana,"Fiebre maculosa → 1C31.Z [who_api, 0.0%] → 1C31.Z ;; Ehrlichiosis → Erliquiosis [semantic, 0.0%] → 1C3Y ;; Babesiosis → Babesiosis [exact, 100.0%] → 1F52 ;; Leptospirosis → Leptospirosis [exact, 100.0%] → 1B91 ;; Sepsis bacteriana → 1G40 [who_api, 0.0%] → 1G40"
,1,"[""2A3Z"", ""3B64.14"", ""3A21.0"", ""2A60"", ""2D42""]","[""1-9 / 100 000"", ""Desconocido"", ""1-9 / 100 000"", ""1-5 / 10 000"", ""N/A""]","[""very_rare"", ""unknown"", ""very_rare"", ""unknown"", ""common""]",Síndrome mielodisplásico | Púrpura trombocitopénica trombótica | Hemoglobinuria paroxística nocturna | Leucemia aguda | Neoplasia sólida pélvica,"Síndrome mielodisplásico → Síndrome mielodisplásico [exact_who, 100.0%] → 2A3Z ;; Púrpura trombocitopénica trombótica → Púrpura trombótica trombocitopénica [fuzzy_validated, 100.0%] → 3B64.14 ;; Hemoglobinuria paroxística nocturna → Hemoglobinuria paroxística nocturna [exact, 100.0%] → 3A21.0 ;; Leucemia aguda → Leucemia mieloide aguda [semantic, 0.0%] → 2A60 ;; Neoplasia sólida pélvica → 2D42 [who_api, 0.0%] → 2D42"
,1,"[""MA16.00"", ""MA16.00"", ""1F52"", ""3A10.00"", ""MA16.00""]","[""N/A"", ""N/A"", ""<1 / 1 000 000"", ""<1 / 1 000 000"", ""N/A""]","[""common"", ""common"", ""ultra_rare"", ""ultra_rare"", ""common""]",Hemólisis autoinmune fría | Hemólisis autoinmune tibio‑cálida | Babesiosis | Deficiencia de glucosa-6-fosfato deshidrogenasa | Hemólisis autoinmune,"Hemólisis autoinmune fría → MA16.00 [who_api, 0.0%] → MA16.00 ;; Hemólisis autoinmune tibio‑cálida → MA16.00 [who_api, 0.0%] → MA16.00 ;; Babesiosis → Babesiosis [exact, 100.0%] → 1F52 ;; Deficiencia de glucosa-6-fosfato deshidrogenasa → Deficiencia de glucosa-6-fosfato deshidrogenasa clase I [semantic, 0.0%] → 3A10.00 ;; Hemólisis autoinmune → MA16.00 [who_api, 0.0%] → MA16.00"
,1,"[""1F20.0Z"", ""1B21.0"", ""4A44.4"", ""CA40.0Z"", ""CB40.Y""]","[""N/A"", ""1-9 / 100 000"", ""1-9 / 100 000"", ""N/A"", ""N/A""]","[""common"", ""very_rare"", ""very_rare"", ""common"", ""common""]",Aspergilosis invasiva | Infección por micobacterias no tuberculosas | Poliarteritis nodosa | Neumonía bacteriana invasiva | Enfermedad pulmonar inducida por fármacos,"Aspergilosis invasiva → 1F20.0Z [who_api, 0.0%] → 1F20.0Z ;; Infección por micobacterias no tuberculosas → Infección pulmonar por micobacterias no tuberculosas [fuzzy_validated, 90.5%] → 1B21.0 ;; Poliarteritis nodosa → Poliarteritis nodosa [exact, 100.0%] → 4A44.4 ;; Neumonía bacteriana invasiva → CA40.0Z [who_api, 0.0%] → CA40.0Z ;; Enfermedad pulmonar inducida por fármacos → CB40.Y [who_api, 0.0%] → CB40.Y"
,2,"[""DB98.3"", ""1B21.0"", ""1B10"", ""CA82.4"", ""MD22""]","[""Desconocido"", ""1-9 / 100 000"", ""N/A"", ""Desconocido"", ""N/A""]","[""unknown"", ""very_rare"", ""unclassified"", ""unknown"", ""common""]",Fiebre Q | Micobacterias no tuberculosas | Tuberculosis pulmonar | Aspergilosis pulmonar | Hemoptisis pulmonar idiopática,"Fiebre Q → Fiebre Q [exact, 100.0%] → DB98.3 ;; Micobacterias no tuberculosas → Infección pulmonar por micobacterias no tuberculosas [semantic, 0.0%] → 1B21.0 ;; Tuberculosis pulmonar → Tuberculosis pulmonar primaria [semantic, 0.0%] → 1B10 ;; Aspergilosis pulmonar → Aspergilosis bronco-pulmonar alérgica [semantic, 0.0%] → CA82.4 ;; Hemoptisis pulmonar idiopática → MD22 [who_api, 0.0%] → MD22"
,2,"[""DD93.Y"", ""8A80.4"", ""DA42.80"", ""NR-GAST-002"", ""DB10.0""]","[""N/A"", ""N/A"", ""N/A"", ""N/A"", ""N/A""]","[""common"", ""common"", ""common"", ""unclassified"", ""common""]",Síndrome de migraña abdominal | Síndrome de vómitos cíclicos | Gastritis alcohólico | Obstrucción intestinal pseudo‑obstétrica | Apendicitis aguda,"Síndrome de migraña abdominal → DD93.Y [who_api, 0.0%] → DD93.Y ;; Síndrome de vómitos cíclicos → 8A80.4 [who_api, 0.0%] → 8A80.4 ;; Gastritis alcohólico → DA42.80 [who_api, 0.0%] → DA42.80 ;; Obstrucción intestinal pseudo‑obstétrica → NR-GAST-002 [nr, 0.0%] → NR-GAST-002 ;; Apendicitis aguda → DB10.0 [who_api, 0.0%] → DB10.0"
,2,"[""8A66.0"", ""8B22.8"", ""8E47/GB6Z"", ""5B5A.10"", ""8E47""]","[""N/A"", ""N/A"", ""N/A"", ""<1 / 1 000 000"", ""N/A""]","[""common"", ""common"", ""common"", ""ultra_rare"", ""common""]",Estado epiléptico no convulsivo | Encefalopatía hipertensiva | Encefalopatía por insuficiencia renal | Encefalopatía por deficiencia de tiamina | Encefalopatía infecciosa,"Estado epiléptico no convulsivo → 8A66.0 [who_api, 0.0%] → 8A66.0 ;; Encefalopatía hipertensiva → 8B22.8 [who_api, 0.0%] → 8B22.8 ;; Encefalopatía por insuficiencia renal → 8E47/GB6Z [who_api, 0.0%] → 8E47/GB6Z ;; Encefalopatía por deficiencia de tiamina → Encefalopatía infantil por deficiencia de tiamina pirofosfoquinasa [semantic_who, 0.0%] → 5B5A.10 ;; Encefalopatía infecciosa → Encefalitis infecciosa [semantic_who, 0.0%] → 8E47"
,2,"[""MF85"", ""4A44.AZ"", ""4A40.0"", ""CB04.30"", ""NR-REN-001""]","[""Desconocido"", ""N/A"", ""1-5 / 10 000"", ""Desconocido"", ""N/A""]","[""unknown"", ""common"", ""unknown"", ""unknown"", ""unclassified""]",Síndrome anti‑GBM | Vasculitis ANCA asociada | Lupus eritematoso sistémico | Hemosiderosis pulmonar idiopática | Síndrome de membranopatía granular IgA,"Síndrome anti‑GBM → Enfermedad por anticuerpos antimembrana basal glomerular [semantic, 0.0%] → MF85 ;; Vasculitis ANCA asociada → 4A44.AZ [who_api, 0.0%] → 4A44.AZ ;; Lupus eritematoso sistémico → Lupus eritematoso sistémico [exact, 100.0%] → 4A40.0 ;; Hemosiderosis pulmonar idiopática → Hemosiderosis pulmonar idiopática [exact, 100.0%] → CB04.30 ;; Síndrome de membranopatía granular IgA → NR-REN-001 [nr, 0.0%] → NR-REN-001"
,2,"[""1B12.1"", ""4B20.1"", ""9A96.1/FA24.Z"", ""4A44.A1"", ""NR-INFEC-001""]","[""N/A"", ""6-9 / 10 000"", ""N/A"", ""1-9 / 100 000"", ""N/A""]","[""common"", ""rare"", ""common"", ""very_rare"", ""unclassified""]",Uveítis tuberculosa | Sarcoidosis ocular | Uveítis asociada a artritis idiopática juvenil | Granulomatosis con poliangeítis | Infección por Bartonella henselae,"Uveítis tuberculosa → 1B12.1 [who_api, 0.0%] → 1B12.1 ;; Sarcoidosis ocular → Sarcoidosis [semantic, 0.0%] → 4B20.1 ;; Uveítis asociada a artritis idiopática juvenil → 9A96.1/FA24.Z [who_api, 0.0%] → 9A96.1/FA24.Z ;; Granulomatosis con poliangeítis → Granulomatosis con poliangeítis [exact, 100.0%] → 4A44.A1 ;; Infección por Bartonella henselae → NR-INFEC-001 [nr, 0.0%] → NR-INFEC-001"
,2,"[""5C63.20"", ""5C63.21"", ""5A50.Z"", ""GB90.42"", ""5C63.22""]","[""1-5 / 10 000"", ""Desconocido"", ""N/A"", ""N/A"", ""Desconocido""]","[""unknown"", ""unknown"", ""common"", ""common"", ""unknown""]",Raquitismo por deficiencia nutricional de vitamina D | Raquitismo por deficiencia de vitamina D tipo II | Hipoparatiroidismo | Síndrome de Fanconi | Raquitismo hipofosfatémico,"Raquitismo por deficiencia nutricional de vitamina D → Raquitismo hipocalcémico dependiente de vitamina D [semantic, 0.0%] → 5C63.20 ;; Raquitismo por deficiencia de vitamina D tipo II → Raquitismo hipocalcémico resistente a la vitamina D [semantic, 0.0%] → 5C63.21 ;; Hipoparatiroidismo → Hipoparatiroidismo raro [fuzzy_validated_who, 87.8%] → 5A50.Z ;; Síndrome de Fanconi → GB90.42 [who_api, 0.0%] → GB90.42 ;; Raquitismo hipofosfatémico → Raquitismo hipofosfatémico [exact, 100.0%] → 5C63.22"
,2,"[""NR-HEMAT-004"", ""NR-HEMAT-003"", ""3B20"", ""2A40"", ""MA16.00""]","[""N/A"", ""N/A"", ""N/A"", ""1-9 / 1 000 000"", ""N/A""]","[""unclassified"", ""unclassified"", ""common"", ""ultra_rare"", ""common""]",TTP | MDS/AML | Coagulación intravascular diseminada | Leucemia mielomonocítica crónica | Hemólisis mecánica,"TTP → NR-HEMAT-004 [nr, 0.0%] → NR-HEMAT-004 ;; MDS/AML → NR-HEMAT-003 [nr, 0.0%] → NR-HEMAT-003 ;; Coagulación intravascular diseminada → Disseminated intravascular coagulation associated with a vascular anomaly [semantic_who, 0.0%] → 3B20 ;; Leucemia mielomonocítica crónica → Leucemia mielomonocítica crónica [exact, 100.0%] → 2A40 ;; Hemólisis mecánica → MA16.00 [who_api, 0.0%] → MA16.00"
,2,"[""4A44.5"", ""1C31.0"", ""4A44.92"", ""1B50"", ""1C45.1""]","[""Desconocido"", ""Desconocido"", ""Desconocido"", ""N/A"", ""Desconocido""]","[""unknown"", ""unknown"", ""unknown"", ""unclassified"", ""unknown""]",Enfermedad de Kawasaki | Fiebre de las Montañas Rocosas | Púrpura de Henoch‑Schönlein | Escarlatinismo | Síndrome de shock tóxico,"Enfermedad de Kawasaki → Enfermedad de Kawasaki [exact, 100.0%] → 4A44.5 ;; Fiebre de las Montañas Rocosas → Fiebre maculosa de las Montañas Rocosas [fuzzy_validated, 87.0%] → 1C31.0 ;; Púrpura de Henoch‑Schönlein → Vasculitis por inmunoglobulina A [semantic, 0.0%] → 4A44.92 ;; Escarlatinismo → Fiebre escarlata [semantic, 0.0%] → 1B50 ;; Síndrome de shock tóxico → Síndrome del shock tóxico estafilocócico [semantic, 0.0%] → 1C45.1"
,2,"[""5D00.0"", ""2A83.1"", ""2A83.52"", ""BD10"", ""BD5Y""]","[""1-9 / 100 000"", ""1-5 / 10 000"", ""N/A"", ""N/A"", ""<1 / 1 000 000""]","[""very_rare"", ""unknown"", ""unclassified"", ""common"", ""ultra_rare""]",Amiloidosis AL | Mieloma múltiple | Enfermedad por depósito de cadenas ligeras | Insuficiencia cardiaca congestiva | Síndrome de fuga capilar,"Amiloidosis AL → Amiloidosis AL [exact, 100.0%] → 5D00.0 ;; Mieloma múltiple → Mieloma múltiple [exact, 100.0%] → 2A83.1 ;; Enfermedad por depósito de cadenas ligeras → Enfermedad por depósito de cadenas ligeras [exact, 100.0%] → 2A83.52 ;; Insuficiencia cardiaca congestiva → BD10 [who_api, 0.0%] → BD10 ;; Síndrome de fuga capilar → Síndrome de extravasación capilar sistémica [exact, 100.0%] → BD5Y"
,2,"[""5A03.1"", ""5A03.Z"", ""2B33.5"", ""2D10.4"", ""4B20.1""]","[""N/A"", ""N/A"", ""Desconocido"", ""1-9 / 100 000"", ""6-9 / 10 000""]","[""common"", ""common"", ""unknown"", ""very_rare"", ""rare""]",Tiroiditis subaguda | Tiroiditis tuberculosa | Linfoma de tiroides | Carcinoma de tiroides | Sarcoidosis,"Tiroiditis subaguda → 5A03.1 [who_api, 0.0%] → 5A03.1 ;; Tiroiditis tuberculosa → 5A03.Z [who_api, 0.0%] → 5A03.Z ;; Linfoma de tiroides → Linfoma tiroideo [fuzzy_validated, 85.7%] → 2B33.5 ;; Carcinoma de tiroides → Carcinoma medular de tiroides [semantic, 0.0%] → 2D10.4 ;; Sarcoidosis → Sarcoidosis [exact, 100.0%] → 4B20.1"
,2,"[""5C64.5"", ""MG47"", ""NR-ENDOC-003"", ""5A51.2"", ""1B1Z""]","[""<1 / 1 000 000"", ""N/A"", ""N/A"", ""Desconocido"", ""1-5 / 10 000""]","[""ultra_rare"", ""common"", ""unclassified"", ""unknown"", ""unknown""]",Hipercalcemia idiopática de lactante | Intoxicación por vitamina D | Síndrome de calcio‑álcali | Hipercalcemia familiar hipocalciúrica | Tuberculosis,"Hipercalcemia idiopática de lactante → Hipercalcemia del lactante autosómica recesiva [semantic, 0.0%] → 5C64.5 ;; Intoxicación por vitamina D → MG47 [who_api, 0.0%] → MG47 ;; Síndrome de calcio‑álcali → NR-ENDOC-003 [nr, 0.0%] → NR-ENDOC-003 ;; Hipercalcemia familiar hipocalciúrica → Hipercalcemia hipocalciúrica familiar [fuzzy_validated, 100.0%] → 5A51.2 ;; Tuberculosis → Tuberculosis [exact_who, 100.0%] → 1B1Z"
,2,"[""2A60"", ""XH4XG8"", ""MA16.11"", ""2B33.3"", ""2A4Z""]","[""1-5 / 10 000"", ""1-9 / 100 000"", ""N/A"", ""1-5 / 10 000"", ""1-9 / 100 000""]","[""unknown"", ""very_rare"", ""common"", ""unknown"", ""very_rare""]",Leucemia mieloide aguda | Leucemia mieloide crónica | Leucemoide reacción | Leucemia linfoblástica aguda | Neoplasia mieloproliferativa,"Leucemia mieloide aguda → Leucemia mieloide aguda [exact, 100.0%] → 2A60 ;; Leucemia mieloide crónica → Leucemia mieloide crónica [exact, 100.0%] → XH4XG8 ;; Leucemoide reacción → MA16.11 [who_api, 0.0%] → MA16.11 ;; Leucemia linfoblástica aguda → Leucemia linfoblástica aguda [exact_who, 100.0%] → 2B33.3 ;; Neoplasia mieloproliferativa → Neoplasia mieloproliferativa [exact_who, 100.0%] → 2A4Z"
,2,"[""4A41.1"", ""4A43.Y"", ""NR-OTR-007"", ""4A41.00"", ""8C80""]","[""1-9 / 100 000"", ""1-9 / 100 000"", ""N/A"", ""1-9 / 100 000"", ""N/A""]","[""very_rare"", ""very_rare"", ""unclassified"", ""very_rare"", ""common""]",Polimiositis | Síndrome antisintetasa | Síndrome de tejido conectivo mixto | Dermatomiositis | Miopatía por fármacos,"Polimiositis → Polimiositis [exact, 100.0%] → 4A41.1 ;; Síndrome antisintetasa → Síndrome antisintetasa [exact, 100.0%] → 4A43.Y ;; Síndrome de tejido conectivo mixto → NR-OTR-007 [nr, 0.0%] → NR-OTR-007 ;; Dermatomiositis → Dermatomiositis [exact, 100.0%] → 4A41.00 ;; Miopatía por fármacos → OBSOLETO: Miopatía tóxica y/o por fármacos [semantic_who, 0.0%] → 8C80"
,2,"[""LD2C"", ""5A4Y"", ""LD2C"", ""LD2F.1Y"", ""5A4Y""]","[""N/A"", ""Desconocido"", ""<1 / 1 000 000"", ""<1 / 1 000 000"", ""N/A""]","[""common"", ""unknown"", ""ultra_rare"", ""ultra_rare"", ""common""]",Síndrome de Beckwith‑Wiedemann | Hiperinsulinismo congénito | Síndrome de Simpson‑Golabi‑Behmel | Síndrome de Pallister‑Hall | Hiperinsulinismo paraneoplásico,"Síndrome de Beckwith‑Wiedemann → LD2C [who_api, 0.0%] → LD2C ;; Hiperinsulinismo congénito → Hiperinsulinismo congénito aislado [fuzzy_validated_who, 86.7%] → 5A4Y ;; Síndrome de Simpson‑Golabi‑Behmel → Síndrome de Simpson-Golabi-Behmel [semantic, 0.0%] → LD2C ;; Síndrome de Pallister‑Hall → Síndrome de Pallister-Hall [semantic, 0.0%] → LD2F.1Y ;; Hiperinsulinismo paraneoplásico → 5A4Y [who_api, 0.0%] → 5A4Y"
,2,"[""CA82.4"", ""4A44.A2"", ""4B03.Z"", ""CB02.11"", ""1F68.0""]","[""Desconocido"", ""1-9 / 100 000"", ""Desconocido"", ""Desconocido"", ""Desconocido""]","[""unknown"", ""very_rare"", ""unknown"", ""unknown"", ""unknown""]",Bronquitis alérgica con aspergilosis | Granulomatosis con poliangeítis eosinofílica | Síndrome de eosinofilia hipereosinofílica | Neumonía eosinófila crónica | Infección parasitaria,"Bronquitis alérgica con aspergilosis → Aspergilosis bronco-pulmonar alérgica [semantic, 0.0%] → CA82.4 ;; Granulomatosis con poliangeítis eosinofílica → Granulomatosis eosinofílica con poliangeítis [fuzzy_validated, 100.0%] → 4A44.A2 ;; Síndrome de eosinofilia hipereosinofílica → Síndrome hipereosinofílico primario [semantic_who, 0.0%] → 4B03.Z ;; Neumonía eosinófila crónica → Neumonía eosinofílica crónica idiopática [semantic, 0.0%] → CB02.11 ;; Infección parasitaria → Anquilostomiasis [semantic, 0.0%] → 1F68.0"
,2,"[""NR-NEUR-005"", ""1D00.Z"", ""2A8Z"", ""4B20.1"", ""BE2Z""]","[""N/A"", ""N/A"", ""1-9 / 1 000 000"", ""6-9 / 10 000"", ""N/A""]","[""unclassified"", ""common"", ""ultra_rare"", ""rare"", ""common""]",Neuro‑SLE | Encefalitis IgG4 relacionada | Linfoma cerebral | Neurosarcoidosis | Vasculopatía malformada persistente,"Neuro‑SLE → NR-NEUR-005 [nr, 0.0%] → NR-NEUR-005 ;; Encefalitis IgG4 relacionada → 1D00.Z [who_api, 0.0%] → 1D00.Z ;; Linfoma cerebral → Linfoma primario del sistema nervioso central [semantic, 0.0%] → 2A8Z ;; Neurosarcoidosis → Sarcoidosis [semantic, 0.0%] → 4B20.1 ;; Vasculopatía malformada persistente → BE2Z [who_api, 0.0%] → BE2Z"
,2,"[""4A01.01"", ""DD70.Z"", ""DA95"", ""2B33.5"", ""NR-INFEC-002""]","[""N/A"", ""N/A"", ""Desconocido"", ""N/A"", ""N/A""]","[""common"", ""common"", ""unknown"", ""common"", ""unclassified""]",Inmunodeficiencia común variable | Enfermedad de Crohn | Enfermedad celíaca refractaria | Linfoma entérico | Enteropatía infecciosa crónica,"Inmunodeficiencia común variable → 4A01.01 [who_api, 0.0%] → 4A01.01 ;; Enfermedad de Crohn → DD70.Z [who_api, 0.0%] → DD70.Z ;; Enfermedad celíaca refractaria → Enfermedad celíaca refractaria [exact, 100.0%] → DA95 ;; Linfoma entérico → 2B33.5 [who_api, 0.0%] → 2B33.5 ;; Enteropatía infecciosa crónica → NR-INFEC-002 [nr, 0.0%] → NR-INFEC-002"
,2,"[""NR-NEUR-006"", ""8E4A.0"", ""NR-NEUR-008"", ""1C80"", ""NR-NEUR-009""]","[""N/A"", ""<1 / 1 000 000"", ""N/A"", ""N/A"", ""N/A""]","[""unclassified"", ""ultra_rare"", ""unclassified"", ""common"", ""unclassified""]",Encefalitis anti‑NMDAR | Encefalopatía Hashimoto | Encefalitis anti‑LGI1/anti‑CASPR2 | Encefalitis viral postinfecciosa | Síndrome neurolítico autoinmune,"Encefalitis anti‑NMDAR → NR-NEUR-006 [nr, 0.0%] → NR-NEUR-006 ;; Encefalopatía Hashimoto → Encefalopatía sensible a esteroides asociada a tiroiditis autoinmune [semantic, 0.0%] → 8E4A.0 ;; Encefalitis anti‑LGI1/anti‑CASPR2 → NR-NEUR-008 [nr, 0.0%] → NR-NEUR-008 ;; Encefalitis viral postinfecciosa → OBSOLETO: Encefalitis post-infecciosa [semantic_who, 0.0%] → 1C80 ;; Síndrome neurolítico autoinmune → NR-NEUR-009 [nr, 0.0%] → NR-NEUR-009"
,2,"[""4A43.0"", ""2B31.Y&XH1VJ3"", ""4A43.0"", ""2A83.1"", ""2A80.Y""]","[""N/A"", ""N/A"", ""1-9 / 100 000"", ""1-5 / 10 000"", ""1-5 / 10 000""]","[""common"", ""common"", ""very_rare"", ""unknown"", ""unknown""]",Enfermedad IgG4‑relacionada | Enfermedad de Erdheim‑Chester | Fibrosis retroperitoneal idiopática | Mieloma múltiple | Linfoma B celular,"Enfermedad IgG4‑relacionada → 4A43.0 [who_api, 0.0%] → 4A43.0 ;; Enfermedad de Erdheim‑Chester → 2B31.Y&XH1VJ3 [who_api, 0.0%] → 2B31.Y&XH1VJ3 ;; Fibrosis retroperitoneal idiopática → Fibrosis retroperitoneal asociada a IgG4 [exact, 100.0%] → 4A43.0 ;; Mieloma múltiple → Mieloma múltiple [exact, 100.0%] → 2A83.1 ;; Linfoma B celular → Linfoma folicular [semantic, 0.0%] → 2A80.Y"
